season,game_date,player,team,position,minutes,points,rebounds,assists,steals,blocks,turnovers,fouls
2025,2025-09-16,Nneka Ogwumike,Storm,F,34,24,10,3,1,0,1,2
2025,2025-09-16,Gabby Williams,Storm,F,36,6,1,2,1,0,1,0
2025,2025-09-16,Ezi Magbegor,Storm,F,23,4,5,3,1,2,1,4
2025,2025-09-16,Skylar Diggins,Storm,G,35,26,1,7,2,1,4,3
2025,2025-09-16,Brittney Sykes,Storm,G,27,4,3,1,0,0,3,3
2025,2025-09-16,Dominique Malonga,Storm,C,23,11,10,3,0,2,0,4
2025,2025-09-16,Erica Wheeler,Storm,G,22,11,2,3,1,0,0,5
2025,2025-09-16,Brionna Jones,Dream,F,22,8,2,1,2,0,1,3
2025,2025-09-16,Naz Hillmon,Dream,F,29,8,7,3,0,0,2,4
2025,2025-09-16,Allisha Gray,Dream,G,31,9,7,2,0,0,0,5
2025,2025-09-16,Jordin Canada,Dream,G,23,4,0,6,2,0,0,2
2025,2025-09-16,Rhyne Howard,Dream,G,33,10,2,3,2,0,3,2
2025,2025-09-16,Nia Coffey,Dream,F,9,0,2,0,0,0,0,1
2025,2025-09-16,Taylor Thierry,Dream,F,2,0,0,0,0,0,0,0
2025,2025-09-16,Sika Kone,Dream,F,1,0,0,0,0,0,1,0
2025,2025-09-16,Brittney Griner,Dream,C,16,7,1,2,0,1,2,2
2025,2025-09-16,Shatori Walker-Kimbrough,Dream,G,5,0,1,1,2,0,0,0
2025,2025-09-16,Maya Caldwell,Dream,G,14,3,4,2,0,0,2,2
2025,2025-09-16,Te-Hina Paopao,Dream,G,14,11,1,0,1,1,2,2
2025,2025-09-16,Natasha Howard,Fever,F,28,12,5,2,0,0,1,3
2025,2025-09-16,Aliyah Boston,Fever,C,22,15,5,3,0,0,1,2
2025,2025-09-16,Odyssey Sims,Fever,G,27,5,4,4,0,0,3,0
2025,2025-09-16,Kelsey Mitchell,Fever,G,29,19,0,4,2,1,3,1
2025,2025-09-16,Lexie Hull,Fever,G,23,7,5,1,0,0,3,5
2025,2025-09-16,Brianna Turner,Fever,F,20,4,6,1,2,1,2,1
2025,2025-09-16,Makayla Timpson,Fever,F,9,9,3,0,0,0,0,0
2025,2025-09-16,Shey Peddy,Fever,G,23,3,2,1,1,0,1,1
2025,2025-09-16,Aerial Powers,Fever,G,17,3,7,0,0,0,1,3
2025,2025-09-16,Bree Hall,Fever,G,2,0,0,0,0,0,0,0
2025,2025-09-14,Nneka Ogwumike,Storm,F,27,11,8,3,0,0,3,2
2025,2025-09-14,Gabby Williams,Storm,F,27,16,3,2,1,0,3,0
2025,2025-09-14,Ezi Magbegor,Storm,F,24,2,3,2,0,1,0,3
2025,2025-09-14,Skylar Diggins,Storm,G,26,12,2,2,0,0,0,3
2025,2025-09-14,Brittney Sykes,Storm,G,16,0,2,1,0,0,5,5
2025,2025-09-14,Mackenzie Holmes,Storm,F,5,0,1,0,0,0,0,0
2025,2025-09-14,Dominique Malonga,Storm,C,24,12,11,1,2,1,0,3
2025,2025-09-14,Erica Wheeler,Storm,G,25,10,2,1,1,0,0,2
2025,2025-09-14,Tiffany Mitchell,Storm,G,12,6,1,2,0,0,0,2
2025,2025-09-14,Lexie Brown,Storm,G,7,5,1,0,0,0,0,0
2025,2025-09-14,Zia Cooke,Storm,G,7,3,0,1,0,0,1,0
2025,2025-09-14,NaLyssa Smith,Aces,F,25,11,9,1,0,2,0,0
2025,2025-09-14,Kierstan Bell,Aces,F,15,5,1,0,0,0,0,1
2025,2025-09-14,A'ja Wilson,Aces,C,30,29,8,2,3,2,3,4
2025,2025-09-14,Chelsea Gray,Aces,G,27,5,4,6,3,0,1,2
2025,2025-09-14,Jackie Young,Aces,G,28,18,5,7,4,0,4,3
2025,2025-09-14,Cheyenne Parker-Tyus,Aces,F,11,7,2,0,0,1,1,4
2025,2025-09-14,Kiah Stokes,Aces,C,5,0,0,0,0,0,0,1
2025,2025-09-14,Megan Gustafson,Aces,C,5,0,2,0,0,0,0,0
2025,2025-09-14,Jewell Loyd,Aces,G,26,14,3,1,0,1,0,2
2025,2025-09-14,Dana Evans,Aces,G,23,13,4,6,0,0,0,2
2025,2025-09-14,Aaliyah Nye,Aces,G,5,0,1,0,0,0,0,0
2025,2025-09-14,Breanna Stewart,Liberty,F,40,18,6,4,2,0,1,0
2025,2025-09-14,Leonie Fiebich,Liberty,F,39,10,6,1,0,1,4,2
2025,2025-09-14,Jonquel Jones,Liberty,C,35,7,12,2,0,3,2,3
2025,2025-09-14,Natasha Cloud,Liberty,G,40,23,6,5,4,0,4,3
2025,2025-09-14,Sabrina Ionescu,Liberty,G,43,16,6,7,0,2,5,3
2025,2025-09-14,Emma Meesseman,Liberty,C,13,2,8,0,0,0,2,1
2025,2025-09-14,Rebekah Gardner,Liberty,G,1,0,0,0,0,0,0,0
2025,2025-09-14,Kennedy Burke,Liberty,G,15,0,4,0,0,0,2,1
2025,2025-09-14,Alyssa Thomas,Mercury,F,41,14,9,8,1,0,3,2
2025,2025-09-14,Natasha Mack,Mercury,F,19,2,1,1,2,0,0,0
2025,2025-09-14,Satou Sabally,Mercury,F,37,9,8,2,3,0,3,2
2025,2025-09-14,Kahleah Copper,Mercury,G,36,15,2,1,1,1,1,5
2025,2025-09-14,Monique Akoa Makani,Mercury,G,34,8,2,2,0,0,1,4
2025,2025-09-14,DeWanna Bonner,Mercury,F,31,12,5,0,3,0,1,0
2025,2025-09-14,Kathryn Westbeld,Mercury,F,7,3,1,0,0,0,1,0
2025,2025-09-14,Sami Whitcomb,Mercury,G,20,6,3,2,2,1,0,1
2025,2025-09-14,Natasha Howard,Fever,F,24,5,6,1,1,1,4,4
2025,2025-09-14,Aliyah Boston,Fever,C,34,8,12,5,0,0,1,5
2025,2025-09-14,Odyssey Sims,Fever,G,31,10,3,3,2,0,1,1
2025,2025-09-14,Kelsey Mitchell,Fever,G,33,27,1,4,0,1,1,3
2025,2025-09-14,Lexie Hull,Fever,G,36,9,4,1,0,0,2,3
2025,2025-09-14,Brianna Turner,Fever,F,12,0,5,1,1,0,0,2
2025,2025-09-14,Makayla Timpson,Fever,F,2,0,0,0,0,1,0,0
2025,2025-09-14,Shey Peddy,Fever,G,10,0,1,0,1,0,1,0
2025,2025-09-14,Aerial Powers,Fever,G,17,5,0,0,2,0,2,1
2025,2025-09-14,Bree Hall,Fever,G,2,4,0,0,0,0,0,0
2025,2025-09-14,Brionna Jones,Dream,F,31,12,5,3,3,0,2,5
2025,2025-09-14,Naz Hillmon,Dream,F,33,16,9,3,1,3,2,5
2025,2025-09-14,Allisha Gray,Dream,G,35,20,6,4,3,1,2,3
2025,2025-09-14,Jordin Canada,Dream,G,25,2,4,4,1,0,2,6
2025,2025-09-14,Rhyne Howard,Dream,G,32,20,6,2,1,0,1,3
2025,2025-09-14,Nia Coffey,Dream,F,7,2,1,0,0,0,0,0
2025,2025-09-14,Sika Kone,Dream,F,1,0,1,0,0,0,1,1
2025,2025-09-14,Brittney Griner,Dream,C,8,2,2,1,0,0,0,0
2025,2025-09-14,Shatori Walker-Kimbrough,Dream,G,1,0,0,0,0,1,0,0
2025,2025-09-14,Maya Caldwell,Dream,G,21,4,1,0,1,1,2,1
2025,2025-09-14,Te-Hina Paopao,Dream,G,6,2,1,0,0,0,1,0
2025,2025-09-14,Cecilia Zandalasini,Valkyries,F,30,14,4,2,1,0,1,3
2025,2025-09-14,Janelle Salaun,Valkyries,F,36,13,6,0,1,0,2,2
2025,2025-09-14,Temi Fagbenle,Valkyries,C,20,12,3,3,0,0,1,5
2025,2025-09-14,Kaila Charles,Valkyries,G,18,2,1,1,1,0,1,4
2025,2025-09-14,Veronica Burton,Valkyries,G,34,14,5,7,3,1,7,4
2025,2025-09-14,Monique Billings,Valkyries,F,4,0,0,0,0,0,0,0
2025,2025-09-14,Laeticia Amihere,Valkyries,F,4,0,1,0,0,0,0,0
2025,2025-09-14,Iliana Rupert,Valkyries,C,17,0,3,1,0,1,1,3
2025,2025-09-14,Kate Martin,Valkyries,G,26,11,2,2,0,1,1,0
2025,2025-09-14,Kaitlyn Chen,Valkyries,G,4,2,1,1,0,0,0,0
2025,2025-09-14,Carla Leite,Valkyries,G,8,4,0,0,0,0,2,1
2025,2025-09-14,Bridget Carleton,Lynx,F,21,2,3,3,0,0,0,2
2025,2025-09-14,Alanna Smith,Lynx,F,28,9,6,2,4,0,2,3
2025,2025-09-14,Napheesa Collier,Lynx,F,26,20,6,2,1,0,2,4
2025,2025-09-14,Kayla McBride,Lynx,G,26,17,3,1,1,0,3,3
2025,2025-09-14,Courtney Williams,Lynx,G,27,11,4,4,4,1,2,1
2025,2025-09-14,Jessica Shepard,Lynx,F,17,12,8,4,1,0,0,1
2025,2025-09-14,Maria Kliundikova,Lynx,F,4,0,1,2,0,0,0,0
2025,2025-09-14,Camryn Taylor,Lynx,F,4,0,1,0,0,0,0,1
2025,2025-09-14,Anastasiia Olairi Kosu,Lynx,F,4,6,0,0,0,0,0,3
2025,2025-09-14,Natisha Hiedeman,Lynx,G,26,18,3,4,1,0,2,3
2025,2025-09-14,DiJonai Carrington,Lynx,G,11,6,0,2,1,0,0,1
2025,2025-09-14,Jaylyn Sherrod,Lynx,G,4,0,1,1,0,0,0,1
2025,2025-09-11,NaLyssa Smith,Aces,F,24,10,2,2,1,0,0,1
2025,2025-09-11,A'ja Wilson,Aces,C,33,23,19,4,2,4,1,1
2025,2025-09-11,Chelsea Gray,Aces,G,33,15,6,10,7,0,2,2
2025,2025-09-11,Jackie Young,Aces,G,31,17,5,12,1,1,3,0
2025,2025-09-11,Aaliyah Nye,Aces,G,19,6,2,2,0,0,0,1
2025,2025-09-11,Cheyenne Parker-Tyus,Aces,F,6,8,2,0,0,0,0,1
2025,2025-09-11,Kiah Stokes,Aces,C,5,0,1,0,0,0,0,0
2025,2025-09-11,Megan Gustafson,Aces,C,6,3,1,0,1,0,0,0
2025,2025-09-11,Jewell Loyd,Aces,G,27,21,3,0,1,1,0,1
2025,2025-09-11,Dana Evans,Aces,G,17,0,3,5,0,0,5,2
2025,2025-09-11,Dearica Hamby,Sparks,F,27,15,6,3,3,0,3,0
2025,2025-09-11,Azura Stevens,Sparks,F,26,5,12,2,2,0,0,1
2025,2025-09-11,Kelsey Plum,Sparks,G,34,15,4,8,2,0,5,3
2025,2025-09-11,Rae Burrell,Sparks,G,27,10,2,1,0,0,3,0
2025,2025-09-11,Sarah Ashlee Barker,Sparks,G,38,15,2,2,1,0,1,1
2025,2025-09-11,Emma Cannon,Sparks,F,7,0,1,1,1,0,1,0
2025,2025-09-11,Cameron Brink,Sparks,F,5,2,2,0,0,0,0,1
2025,2025-09-11,Sania Feagin,Sparks,F,10,4,0,2,0,0,0,3
2025,2025-09-11,Alissa Pili,Sparks,F,6,7,1,0,0,1,0,0
2025,2025-09-11,Julie Vanloo,Sparks,G,21,2,2,4,0,0,1,2
2025,2025-09-11,Breanna Stewart,Liberty,F,24,24,6,3,1,1,0,1
2025,2025-09-11,Leonie Fiebich,Liberty,F,19,5,2,0,1,0,0,1
2025,2025-09-11,Jonquel Jones,Liberty,C,19,7,3,4,0,1,0,2
2025,2025-09-11,Natasha Cloud,Liberty,G,19,2,1,1,1,0,2,0
2025,2025-09-11,Sabrina Ionescu,Liberty,G,26,11,5,11,0,0,0,3
2025,2025-09-11,Isabelle Harrison,Liberty,F,15,0,5,2,0,0,2,1
2025,2025-09-11,Stephanie Talbot,Liberty,F,10,2,0,0,0,0,2,1
2025,2025-09-11,Nyara Sabally,Liberty,F,11,4,3,0,0,1,0,1
2025,2025-09-11,Emma Meesseman,Liberty,C,16,14,6,3,1,1,2,0
2025,2025-09-11,Rebekah Gardner,Liberty,G,16,15,2,0,3,0,1,2
2025,2025-09-11,Kennedy Burke,Liberty,G,14,4,2,0,0,0,1,1
2025,2025-09-11,Marine Johannes,Liberty,G,11,3,0,2,1,0,0,1
2025,2025-09-11,Michaela Onyenwere,Sky,F,32,11,6,1,0,0,4,4
2025,2025-09-11,Kamilla Cardoso,Sky,C,36,21,5,2,1,4,1,1
2025,2025-09-11,Rachel Banham,Sky,G,33,13,3,10,1,0,3,2
2025,2025-09-11,Rebecca Allen,Sky,G,22,6,2,3,2,1,1,3
2025,2025-09-11,Kia Nurse,Sky,G,32,10,3,2,0,0,1,1
2025,2025-09-11,Maddy Westbeld,Sky,F,28,25,7,3,1,0,0,3
2025,2025-09-11,Sevgi Uzun,Sky,G,17,0,0,4,0,0,1,1
2025,2025-09-11,Alyssa Thomas,Mercury,F,13,3,2,5,1,0,1,1
2025,2025-09-11,Natasha Mack,Mercury,F,16,3,3,1,0,0,1,0
2025,2025-09-11,Satou Sabally,Mercury,F,20,14,5,5,2,0,2,1
2025,2025-09-11,Kahleah Copper,Mercury,G,17,8,0,1,0,0,1,2
2025,2025-09-11,Monique Akoa Makani,Mercury,G,17,6,5,3,1,0,1,1
2025,2025-09-11,Kathryn Westbeld,Mercury,F,20,9,3,1,1,0,2,0
2025,2025-09-11,Kalani Brown,Mercury,C,24,12,5,0,0,1,2,2
2025,2025-09-11,Sami Whitcomb,Mercury,G,13,0,0,0,0,0,2,2
2025,2025-09-11,Kitija Laksa,Mercury,G,24,8,1,1,0,0,1,4
2025,2025-09-11,Kiana Williams,Mercury,G,19,8,1,2,2,0,3,3
2025,2025-09-11,Lexi Held,Mercury,G,18,5,2,2,0,0,2,1
2025,2025-09-11,Myisha Hines-Allen,Wings,F,27,7,10,6,1,0,1,3
2025,2025-09-11,Maddy Siegrist,Wings,F,20,10,2,2,0,0,0,0
2025,2025-09-11,Grace Berger,Wings,G,16,4,0,3,1,0,1,0
2025,2025-09-11,Paige Bueckers,Wings,G,30,24,8,7,1,2,1,2
2025,2025-09-11,Haley Jones,Wings,G,22,6,2,3,1,2,3,2
2025,2025-09-11,Amy Okonkwo,Wings,F,26,20,4,0,4,0,0,1
2025,2025-09-11,Diamond Miller,Wings,F,21,4,7,2,1,1,0,3
2025,2025-09-11,Ajae Petty,Wings,F,3,0,0,0,0,0,0,0
2025,2025-09-11,Christyn Williams,Wings,G,4,2,0,0,0,0,0,1
2025,2025-09-11,Aziaha James,Wings,G,31,20,9,1,2,0,3,1
2025,2025-09-11,Janelle Salaun,Valkyries,F,30,5,11,2,1,0,0,1
2025,2025-09-11,Temi Fagbenle,Valkyries,C,27,6,4,1,2,0,2,4
2025,2025-09-11,Iliana Rupert,Valkyries,C,25,8,8,1,1,1,3,2
2025,2025-09-11,Kaila Charles,Valkyries,G,24,8,7,1,3,1,5,3
2025,2025-09-11,Veronica Burton,Valkyries,G,31,8,3,7,5,1,2,1
2025,2025-09-11,Monique Billings,Valkyries,F,15,6,1,1,1,1,0,2
2025,2025-09-11,Cecilia Zandalasini,Valkyries,F,22,8,2,0,1,0,5,1
2025,2025-09-11,Laeticia Amihere,Valkyries,F,5,3,1,0,0,0,2,0
2025,2025-09-11,Kate Martin,Valkyries,G,5,0,0,0,0,0,0,0
2025,2025-09-11,Kaitlyn Chen,Valkyries,G,5,0,0,0,0,0,0,0
2025,2025-09-11,Carla Leite,Valkyries,G,12,1,1,2,0,0,1,1
2025,2025-09-11,Bridget Carleton,Lynx,F,29,3,2,3,1,0,2,1
2025,2025-09-11,Alanna Smith,Lynx,F,18,0,1,3,2,3,1,3
2025,2025-09-11,Napheesa Collier,Lynx,F,28,19,4,2,2,0,2,0
2025,2025-09-11,Kayla McBride,Lynx,G,30,8,4,4,1,0,4,2
2025,2025-09-11,Courtney Williams,Lynx,G,29,6,5,4,3,1,2,2
2025,2025-09-11,Jessica Shepard,Lynx,F,23,11,14,3,0,0,2,0
2025,2025-09-11,Maria Kliundikova,Lynx,F,9,2,4,0,1,0,0,2
2025,2025-09-11,Camryn Taylor,Lynx,F,2,0,0,0,0,0,0,0
2025,2025-09-11,Anastasiia Olairi Kosu,Lynx,F,5,0,2,1,0,0,1,0
2025,2025-09-11,Natisha Hiedeman,Lynx,G,24,21,2,1,1,1,3,2
2025,2025-09-11,Jaylyn Sherrod,Lynx,G,2,2,1,0,1,0,0,0
2025,2025-09-10,Brionna Jones,Dream,F,16,13,2,1,1,0,1,2
2025,2025-09-10,Naz Hillmon,Dream,F,27,7,4,1,0,0,0,3
2025,2025-09-10,Allisha Gray,Dream,G,20,13,2,5,0,1,1,1
2025,2025-09-10,Rhyne Howard,Dream,G,27,15,4,4,3,1,4,3
2025,2025-09-10,Te-Hina Paopao,Dream,G,31,6,3,6,2,1,2,2
2025,2025-09-10,Nia Coffey,Dream,F,15,10,3,1,0,2,1,2
2025,2025-09-10,Sika Kone,Dream,F,1,0,0,0,0,0,0,0
2025,2025-09-10,Brittney Griner,Dream,C,21,17,4,1,0,4,0,1
2025,2025-09-10,Shatori Walker-Kimbrough,Dream,G,4,0,0,1,0,0,0,0
2025,2025-09-10,Jordin Canada,Dream,G,9,4,0,4,1,0,2,0
2025,2025-09-10,Maya Caldwell,Dream,G,29,3,9,2,0,0,2,4
2025,2025-09-10,Aneesah Morrow,Sun,F,32,11,10,0,1,0,1,2
2025,2025-09-10,Tina Charles,Sun,C,19,9,1,2,0,0,1,2
2025,2025-09-10,Lindsay Allen,Sun,G,33,4,8,1,0,0,0,1
2025,2025-09-10,Marina Mabrey,Sun,G,36,22,1,5,1,0,4,0
2025,2025-09-10,Saniya Rivers,Sun,G,36,16,3,5,1,0,2,3
2025,2025-09-10,Haley Peters,Sun,F,4,0,1,0,0,0,0,0
2025,2025-09-10,Aaliyah Edwards,Sun,F,23,4,8,1,5,0,0,3
2025,2025-09-10,Rayah Marshall,Sun,C,4,2,1,0,0,1,1,2
2025,2025-09-10,Mamignan Toure,Sun,G,13,4,2,0,2,0,1,1
2025,2025-09-09,Michaela Onyenwere,Sky,F,30,13,1,1,1,0,2,4
2025,2025-09-09,Elizabeth Williams,Sky,C,11,4,4,1,0,0,0,2
2025,2025-09-09,Kamilla Cardoso,Sky,C,33,13,13,3,0,2,3,2
2025,2025-09-09,Rachel Banham,Sky,G,34,4,3,2,0,1,4,2
2025,2025-09-09,Rebecca Allen,Sky,G,23,7,2,1,1,1,1,1
2025,2025-09-09,Maddy Westbeld,Sky,F,28,7,2,2,3,1,0,2
2025,2025-09-09,Kia Nurse,Sky,G,24,9,2,0,0,0,1,0
2025,2025-09-09,Sevgi Uzun,Sky,G,16,4,0,2,1,0,1,2
2025,2025-09-09,NaLyssa Smith,Aces,F,23,13,5,1,1,0,1,3
2025,2025-09-09,A'ja Wilson,Aces,C,25,11,5,4,1,3,1,0
2025,2025-09-09,Chelsea Gray,Aces,G,29,10,6,5,2,1,2,2
2025,2025-09-09,Jackie Young,Aces,G,27,15,3,7,2,1,1,3
2025,2025-09-09,Aaliyah Nye,Aces,G,26,2,1,2,0,0,1,4
2025,2025-09-09,Cheyenne Parker-Tyus,Aces,F,8,8,0,0,0,0,1,1
2025,2025-09-09,Kiah Stokes,Aces,C,8,0,1,0,0,1,0,0
2025,2025-09-09,Megan Gustafson,Aces,C,3,5,2,0,0,0,0,0
2025,2025-09-09,Jewell Loyd,Aces,G,30,15,3,1,2,2,0,2
2025,2025-09-09,Dana Evans,Aces,G,22,13,1,6,0,0,0,2
2025,2025-09-09,Dearica Hamby,Sparks,F,29,25,9,5,1,0,2,1
2025,2025-09-09,Azura Stevens,Sparks,F,27,8,9,3,1,0,0,1
2025,2025-09-09,Rickea Jackson,Sparks,F,20,7,1,1,0,0,0,0
2025,2025-09-09,Kelsey Plum,Sparks,G,33,17,1,5,1,0,1,3
2025,2025-09-09,Julie Allemand,Sparks,G,29,7,3,4,1,1,1,0
2025,2025-09-09,Cameron Brink,Sparks,F,15,4,6,0,2,2,1,3
2025,2025-09-09,Julie Vanloo,Sparks,G,11,0,0,0,0,0,1,2
2025,2025-09-09,Rae Burrell,Sparks,G,29,20,5,2,1,1,1,3
2025,2025-09-09,Sarah Ashlee Barker,Sparks,G,7,0,1,1,0,0,2,0
2025,2025-09-09,Alyssa Thomas,Mercury,F,22,10,11,10,2,0,3,1
2025,2025-09-09,Natasha Mack,Mercury,F,15,0,1,1,1,0,0,3
2025,2025-09-09,Satou Sabally,Mercury,F,25,24,5,1,1,0,0,2
2025,2025-09-09,Kahleah Copper,Mercury,G,19,9,4,0,0,0,1,0
2025,2025-09-09,Monique Akoa Makani,Mercury,G,15,6,1,1,0,0,2,2
2025,2025-09-09,DeWanna Bonner,Mercury,F,13,0,2,0,0,0,0,0
2025,2025-09-09,Kathryn Westbeld,Mercury,F,21,2,6,1,2,2,1,3
2025,2025-09-09,Kalani Brown,Mercury,C,14,7,5,0,0,1,0,3
2025,2025-09-09,Sami Whitcomb,Mercury,G,15,11,1,1,1,0,2,1
2025,2025-09-09,Kitija Laksa,Mercury,G,16,3,1,1,0,0,1,2
2025,2025-09-09,Kiana Williams,Mercury,G,10,7,2,1,0,0,1,0
2025,2025-09-09,Lexi Held,Mercury,G,15,4,0,3,0,0,1,1
2025,2025-09-09,Janelle Salaun,Valkyries,F,35,22,6,0,1,0,1,0
2025,2025-09-09,Temi Fagbenle,Valkyries,C,38,14,6,1,2,3,1,3
2025,2025-09-09,Iliana Rupert,Valkyries,C,17,6,3,2,1,1,1,2
2025,2025-09-09,Kaila Charles,Valkyries,G,28,12,9,2,0,0,0,4
2025,2025-09-09,Veronica Burton,Valkyries,G,34,14,2,11,1,0,3,5
2025,2025-09-09,Monique Billings,Valkyries,F,25,5,5,1,1,0,1,1
2025,2025-09-09,Cecilia Zandalasini,Valkyries,F,5,0,1,0,1,0,0,0
2025,2025-09-09,Kate Martin,Valkyries,G,13,0,3,0,0,0,0,1
2025,2025-09-09,Carla Leite,Valkyries,G,6,0,0,1,2,0,2,0
2025,2025-09-09,Nneka Ogwumike,Storm,F,32,16,8,0,1,1,1,0
2025,2025-09-09,Gabby Williams,Storm,F,23,2,1,6,1,0,2,1
2025,2025-09-09,Ezi Magbegor,Storm,F,26,6,9,0,1,3,4,3
2025,2025-09-09,Skylar Diggins,Storm,G,28,10,4,6,0,1,3,4
2025,2025-09-09,Brittney Sykes,Storm,G,37,14,3,3,1,0,1,2
2025,2025-09-09,Dominique Malonga,Storm,C,22,9,7,1,0,2,1,2
2025,2025-09-09,Erica Wheeler,Storm,G,32,17,5,2,0,0,1,4
2025,2025-09-09,Jessica Shepard,Lynx,F,30,16,7,2,2,0,1,1
2025,2025-09-09,Bridget Carleton,Lynx,F,25,4,3,2,0,1,2,3
2025,2025-09-09,Alanna Smith,Lynx,F,20,11,3,4,1,2,0,0
2025,2025-09-09,Kayla McBride,Lynx,G,24,4,0,2,1,0,1,0
2025,2025-09-09,Courtney Williams,Lynx,G,25,8,5,5,2,0,1,3
2025,2025-09-09,Maria Kliundikova,Lynx,F,16,12,7,0,0,1,1,3
2025,2025-09-09,Camryn Taylor,Lynx,F,11,3,4,1,0,0,2,2
2025,2025-09-09,Anastasiia Olairi Kosu,Lynx,F,12,6,3,1,0,2,1,3
2025,2025-09-09,Natisha Hiedeman,Lynx,G,25,6,2,4,2,0,2,0
2025,2025-09-09,Jaylyn Sherrod,Lynx,G,12,2,1,0,0,0,0,0
2025,2025-09-09,Natasha Howard,Fever,F,20,10,7,2,0,0,2,3
2025,2025-09-09,Aliyah Boston,Fever,C,29,12,8,3,2,0,0,3
2025,2025-09-09,Odyssey Sims,Fever,G,33,15,1,1,1,0,1,0
2025,2025-09-09,Kelsey Mitchell,Fever,G,26,18,1,3,0,0,3,0
2025,2025-09-09,Lexie Hull,Fever,G,26,4,5,4,1,0,1,4
2025,2025-09-09,Brianna Turner,Fever,F,12,3,5,3,0,0,1,0
2025,2025-09-09,Makayla Timpson,Fever,F,2,0,0,0,0,1,0,0
2025,2025-09-09,Damiris Dantas,Fever,C,17,10,6,0,0,0,0,0
2025,2025-09-09,Shey Peddy,Fever,G,15,3,0,3,2,0,2,0
2025,2025-09-09,Aerial Powers,Fever,G,20,8,1,0,0,0,3,2
2025,2025-09-09,Alysha Clark,Mystics,F,22,5,2,1,0,1,0,3
2025,2025-09-09,Kiki Iriafen,Mystics,F,30,16,6,2,0,0,1,1
2025,2025-09-09,Shakira Austin,Mystics,C,28,13,5,4,0,0,1,1
2025,2025-09-09,Sug Sutton,Mystics,G,27,5,3,3,0,0,3,1
2025,2025-09-09,Sonia Citron,Mystics,G,35,13,4,4,3,0,0,2
2025,2025-09-09,Emily Engstler,Mystics,F,5,0,3,3,0,1,0,1
2025,2025-09-09,Stefanie Dolson,Mystics,C,17,0,4,2,0,1,1,5
2025,2025-09-09,Madison Scott,Mystics,G,2,2,0,0,0,0,0,0
2025,2025-09-09,Lucy Olsen,Mystics,G,14,6,2,2,1,0,0,0
2025,2025-09-09,Jade Melbourne,Mystics,G,20,6,0,3,0,1,2,0
2025,2025-09-09,Breanna Stewart,Liberty,F,27,14,8,3,2,1,0,0
2025,2025-09-09,Leonie Fiebich,Liberty,F,23,3,2,0,0,0,0,4
2025,2025-09-09,Jonquel Jones,Liberty,C,29,12,11,3,1,0,2,3
2025,2025-09-09,Natasha Cloud,Liberty,G,30,11,1,5,0,0,3,3
2025,2025-09-09,Sabrina Ionescu,Liberty,G,27,6,5,9,1,0,2,0
2025,2025-09-09,Isabelle Harrison,Liberty,F,2,2,0,0,0,0,0,0
2025,2025-09-09,Stephanie Talbot,Liberty,F,3,0,0,0,0,0,0,1
2025,2025-09-09,Nyara Sabally,Liberty,F,2,0,0,0,0,0,0,0
2025,2025-09-09,Emma Meesseman,Liberty,C,20,19,3,0,1,0,1,2
2025,2025-09-09,Rebekah Gardner,Liberty,G,15,3,0,0,0,0,0,1
2025,2025-09-09,Kennedy Burke,Liberty,G,21,5,6,1,0,0,3,1
2025,2025-09-09,Marine Johannes,Liberty,G,2,0,0,0,0,0,0,0
2025,2025-09-08,Aneesah Morrow,Sun,F,31,13,14,0,1,1,4,1
2025,2025-09-08,Tina Charles,Sun,C,28,12,2,2,0,0,1,1
2025,2025-09-08,Lindsay Allen,Sun,G,28,4,1,3,0,0,1,0
2025,2025-09-08,Marina Mabrey,Sun,G,32,8,3,5,0,0,3,1
2025,2025-09-08,Saniya Rivers,Sun,G,29,16,4,2,0,1,2,3
2025,2025-09-08,Haley Peters,Sun,F,10,3,1,0,0,0,1,1
2025,2025-09-08,Aaliyah Edwards,Sun,F,15,3,5,0,2,0,1,0
2025,2025-09-08,Rayah Marshall,Sun,C,5,0,1,0,0,1,0,1
2025,2025-09-08,Mamignan Toure,Sun,G,20,3,2,3,0,0,1,2
2025,2025-09-08,Brionna Jones,Dream,F,20,8,5,1,1,0,0,1
2025,2025-09-08,Naz Hillmon,Dream,F,32,14,5,4,4,0,2,1
2025,2025-09-08,Allisha Gray,Dream,G,20,15,6,0,0,0,0,0
2025,2025-09-08,Jordin Canada,Dream,G,25,6,4,6,2,1,3,1
2025,2025-09-08,Rhyne Howard,Dream,G,31,18,5,6,2,0,1,2
2025,2025-09-08,Nia Coffey,Dream,F,10,0,3,0,0,1,0,0
2025,2025-09-08,Sika Kone,Dream,F,3,0,1,1,0,0,0,0
2025,2025-09-08,Brittney Griner,Dream,C,15,10,2,0,0,3,1,1
2025,2025-09-08,Shatori Walker-Kimbrough,Dream,G,5,0,5,0,0,0,0,0
2025,2025-09-08,Maya Caldwell,Dream,G,24,11,3,1,3,0,0,3
2025,2025-09-08,Te-Hina Paopao,Dream,G,15,5,2,4,0,0,2,1
2025,2025-09-07,Michaela Onyenwere,Sky,F,23,12,2,0,1,0,2,2
2025,2025-09-07,Elizabeth Williams,Sky,C,24,10,7,3,2,2,4,1
2025,2025-09-07,Kamilla Cardoso,Sky,C,31,10,15,3,0,1,3,2
2025,2025-09-07,Rachel Banham,Sky,G,31,12,4,3,2,0,3,1
